id, username, display_name, created_at, channel_type, country, uploads, subscribers, views, grade
UCG8rbF3g2AMX70yOd8vqIZg, G8rbF3g2AMX70yOd8vqIZg, Logan Paul, 2015-08-29, entertainmentUnited States, 722, 23000000, 5752856011, N/A
UCHcn4Ux-sO9nzNu7rDsoQLg, infobellstamil, infobells - Tamil, 2014-03-13, educationIndia, 394, 23000000, 13452054883, N/A
UCuHzBCaKmtaLcRAOoazhCPA, beyonce, Beyoncé, 2005-11-07, musicUnited States, 228, 23000000, 13934870884, N/A
UC7TTtOQKMXTWWMtWQMIgVSA, collinskey, Collins Key, 2011-08-09, entertainmentUnited States, 249, 22900000, 5691105656, N/A
UCHvoq_rGmOKJKGId1nD1V4Q, infobellstelugu, infobells - Telugu, 2014-03-13, educationIndia, 359, 22800000, 11085346925, N/A
UCN8S4CqMRy6tVKVXvs7Bzeg, N8S4CqMRy6tVKVXvs7Bzeg, Wow Kidz, 2015-06-27, entertainmentIndia, 4053, 22800000, 12747076413, N/A
UCZuPJZ2kGFdlbQu1qotZaHw, Karolgmusic, KAROL G, 2013-03-14, musicColombia, 114, 22800000, 10119477684, N/A
UC3jOd7GUMhpgJRBhiLzuLsg, NickiMinajTelevision, Nicki Minaj, 2013-08-28, musicUnited States, 25, 22700000, 8283713882, N/A
UCweOkPb1wVVH0Q0Tlj4a5Pw, loenent, 1theK (원더케이), 2011-01-31, entertainmentKorea, 14462, 22700000, 19827670273, N/A
UCVtFOytbRpEvzLjvqGG5gxQ, ksiolajidebt, KSI, 2009-07-25, musicUnited Kingdom, 1227, 22700000, 5657981521, N/A
UC56cowXhoqRWHeqfSJkIQaA, bouncepatrolkids, Bounce Patrol - Kids Songs, 2013-01-01, musicAustralia, 186, 22700000, 14213689465, N/A
UChMJkHCD2wdvSO7CMOuLR-w, xSkyHeLLxx, Renato Garcia, 2011-09-29, entertainmentBrazil, 3004, 22500000, 5229525645, N/A
UCWwqHwqLSrdWMgp5DZG5Dzg, WwqHwqLSrdWMgp5DZG5Dzg, Troom Troom, 2015-09-12, howtoUnited States, 1617, 22400000, 8980621359, N/A
UCvh1at6xpV1ytYOAzxmqUsA, vh1at6xpV1ytYOAzxmqUsA, Jess No Limit, 2017-09-07, gamesIndonesia, 1465, 22300000, 2340358230, N/A
UCTkXRDQl0luXxVQrRQvWS6w, dreamtraps, Dream, 2014-02-08, gamesUnited States, 109, 22300000, 1874534109, N/A
UCbW18JZRgko_mOGm5er8Yzg, onedirectionvevo, OneDirectionVEVO, 2010-12-04, musicUnited Kingdom, 266, 22200000, 10643995712, N/A
UCpb_iJuhFe8V6rQdbNqfAlQ, nickyjamtv, NickyJamTV, 2012-01-10, musicPuerto Rico, 263, 22200000, 14243438076, N/A
UCK9F8nycURBsR0YlrBsu1Ag, JingleToonsAnimation, Jingle Toons, 2013-01-24, filmIndia, 214, 22000000, 7461730460, N/A
UC2xjgvWb9cx5F637XjsUNxw, toycantando, toycantando, 2009-07-07, musicColombia, 426, 22100000, 11343381389, N/A
UC0ebPa2q1rwZVN7dYemunUQ, mildicasdemulher, Valentina Pontes, 2014-04-14, peopleBrazil, 932, 21900000, 7022530623, N/A
UCeLHszkByNZtPKcaVXOCOQQ, postmalone, Post Malone, 2011-12-15, musicUnited States, 38, 21700000, 10033098582, N/A
UCq3Ci-h945sbEYXpVlw7rJg, thechainsmokers, The Chainsmokers, 2012-09-22, musicUnited States, 208, 21600000, 11993121181, N/A
UCcYrdFJF7hmPXRNaWdrko4w, Chrisbrowntv, Chris Brown, 2006-12-20, musicUnited States, 19, 21600000, 11831914919, N/A
UC0DZmkupLYwc0yDsfocLh0A, Jellyyt, Jelly, 2014-05-27, gamesUnited Kingdom, 4892, 21600000, 12787394498, N/A
UC5OrDvL9DscpcAstz7JnQGA, michaeljackson, Michael Jackson, 2005-06-22, musicUnited States, 7, 21500000, 10346409411, N/A
UCwfEOn0O1DWcyTgzVVu28ig, mariliamendoncareal, Marília Mendonça, 2013-05-13, musicBrazil, 108, 21400000, 13278583083, N/A
UCSAUGyc_xA8uYzaIVG6MESQ, nigahiga, nigahiga, 2006-07-21, entertainmentUnited States, 407, 21400000, 4333330804, N/A
UCNYW2vfGrUE6R5mIJYzkRyQ, DrossRotzank, DrossRotzank, 2006-03-09, peopleArgentina, 1419, 21300000, 5209779763, N/A
UCOhHO2ICt0ti9KAh-QHvttQ, OhHO2ICt0ti9KAh-QHvttQ, Technical Guruji, 2015-10-19, techIndia, 3763, 21200000, 2645833209, N/A
UCoookXUzPciGrEZEXmh4Jjg, sesamestreet, Sesame Street, 2006-01-16, entertainmentUnited States, 3136, 21200000, 18377197524, N/A
UC_8PAD0Qmi6_gpe77S1Atgg, _8PAD0Qmi6_gpe77S1Atgg, Mister Max, 2014-09-22, entertainmentUnited Kingdom, 962, 21100000, 12455201104, N/A
UC-6czyMkxDi8E8akPl0c7_w, EnriqueIglesiasPlay, Enrique Iglesias, 2007-04-12, musicUnited States, 374, 21000000, 14921839509, N/A
UCmphdqZNmqL72WJ2uyiNw5w, mphdqZNmqL72WJ2uyiNw5w, ABP NEWS HINDI, 2017-03-03, newsIndia, 95394, 21000000, 5640239835, N/A
UCUe6ZpY6TJ0no8jI4l2iLxw, nickelodeonjuniorfr, Nick Jr., 2012-09-27, filmUnited States, 3781, 20600000, 16276275752, N/A
UCaO6TYtlC8U5ttz62hTrZgg, jypentertainment, JYP Entertainment, 2008-01-25, musicKorea, 1262, 20600000, 12812461167, N/A
UClQubH2NeMmGLTLgNdLBwXg, lQubH2NeMmGLTLgNdLBwXg, ZHC, 2013-08-07, entertainmentUnited States, 285, 20600000, 1616947877, N/A
UCvA9_f5Lwk-poMynabtrZPg, vA9_f5Lwk-poMynabtrZPg, Rans Entertainment, 2015-12-27, entertainmentIndonesia, 2155, 20500000, 4124172686, N/A
UCV9_KinVpV-snHe3C3n1hvA, shane, shane, 2005-09-22, peopleUnited States, 650, 20500000, 4515176550, N/A
UCt4atlExw8aj3Bm79nv1fig, t4atlExw8aj3Bm79nv1fig, Round2hell, 2016-10-20, comedyIndia, 65, 20500000, 2087338026, N/A
UCPHXtOVmjvbP9OJihsd7gCg, canalcanalha, CanalCanalha, 2011-04-08, comedyBrazil, 256, 20500000, 1684390661, N/A
UC_x8HoD18XJkILQBreVENUQ, DjSnakeTV, DJ Snake, 2008-09-24, musicUnited States, 178, 20400000, 6425678615, N/A
UCG9gfnA5UDoLvz-tC9B-HKw, GMMGrammyOfficial, GMM GRAMMY OFFICIAL, 2010-11-08, musicThailand, 9252, 20400000, 20203361019, N/A
UCbomPUMyPHCgrqD5iYnzj1A, Wwrbhojpuri, Worldwide Records Bhojpuri, 2012-03-15, musicIndia, 4894, 20400000, 10179034265, N/A
UCJFp8uSYCjXOMnkUyb3CQ3Q, JFp8uSYCjXOMnkUyb3CQ3Q, Tasty, 2016-01-22, howtoUnited States, 4118, 20400000, 5059696462, N/A
UCcgVECVN4OKV6DH1jLkqmcA, jakepaulproductions, Jake Paul, 2013-09-19, peopleUnited States, 908, 20400000, 7026586044, N/A
UC4JCksJF76g_MdzPVBJoC3Q, 4JCksJF76g_MdzPVBJoC3Q, ARY Digital, 2016-07-11, entertainmentPakistan, 39025, 20400000, 13560495966, N/A
UCqwUrj10mAEsqezcItqvwEw, qwUrj10mAEsqezcItqvwEw, BB Ki Vines, 2015-06-20, musicIndia, 171, 20400000, 3225969016, N/A
UCjZ-Ekz7JDN6GDXwusvSHvg, jZ-Ekz7JDN6GDXwusvSHvg, Smile Toys Review, 2018-03-13, entertainmentUnited States, 267, 20300000, 7238740223, N/A
UCcartHVtvAUzfajflyeT_Gg, cartHVtvAUzfajflyeT_Gg, Miss Katy, 2014-11-17, entertainmentUnited Kingdom, 904, 20300000, 11607637857, N/A
UCpko_-a4wgz2u_DgDgd9fqA, buzzfeedvideo, BuzzFeedVideo, 2011-08-10, peopleUnited States, 7110, 20300000, 17348153385, N/A
UC2etEuPIfohP4P53wM0KImA, 2etEuPIfohP4P53wM0KImA, 5-Minute Crafts GIRLY, 2018-01-18, howtoUnited States, 3015, 20300000, 4329098795, N/A
UCxhygwqQ1ZMoBGQM2yEcNug, xhygwqQ1ZMoBGQM2yEcNug, Raffy Tulfo in Action, 2016-04-20, newsPhilippines, 6766, 20300000, 9587351686, N/A
UC5ma-WCc8jNCV0WyRnfbHTg, 5ma-WCc8jNCV0WyRnfbHTg, Diana Kids Stories, 2019-01-30, entertainmentUnited States, 334, 20100000, 9011281887, N/A
UC_A7K2dXFsTMAciGmnNxy-Q, SongsOfIndianCinema, Saregama Music, 2013-01-04, musicIndia, 4610, 20100000, 7246052120, N/A
UC0v-tlzsn0QZwJnkiaUSJVQ, TheFineBros, REACT, 2007-06-04, entertainmentUnited States, 2036, 20100000, 8481879549, N/A
UCPOw2O3_uZ1doro9iR4x6vw, mmoshaya, mmoshaya, 2010-12-11, entertainmentSaudi Arabia, 1051, 20100000, 13409264099, N/A
UC9gFih9rw0zNCK3ZtoKQQyA, Jennamarbles, JennaMarbles, 2010-02-16, comedyUnited States, 250, 20100000, 1692513034, N/A
UCCgLoMYIyP0U56dEhEL1wXQ, Chloesaddiction, Chloe Ting, 2011-08-17, howtoAustralia, 315, 20100000, 2005033157, N/A
UCRI7hheejBbWS6etTNwMT0g, RI7hheejBbWS6etTNwMT0g, Anuel AA, 2016-09-08, musicColombia, 59, 20000000, 9206621692, N/A
UCR5wZcXtOUka8jTA57flzMg, netdmuzikk, netd müzik, 2014-01-23, musicTurkey, 15665, 20000000, 43170607214, N/A
UCWOA1ZGywLbqmigxE4Qlvuw, newonnetflix, Netflix, 2012-07-17, entertainmentUnited States, 4722, 19900000, 4186212385, N/A
UCNL1ZadSjHpjm4q9j2sVtOA, ladygagaofficial, Lady Gaga, 2008-05-15, peopleUnited States, 169, 19900000, 11698893137, N/A
UC2pmfLm7iq6Ov1UwYrWYkZA, vevo, Vevo, 2006-04-14, musicUnited States, 1434, 19900000, 533079166, N/A
UCBqFKDipsnzvJdt6UT0lMIg, SandeepSeminars, Sandeep Maheshwari, 2012-02-13, peopleIndia, 395, 19900000, 1343214415, N/A
UCIPA6iWNaoetaa1T46RkzXw, AuthenticGames, AuthenticGames, 2011-10-07, gamesBrazil, 4240, 19800000, 8614030972, N/A
UC24_Z2L-8Ki183AI9zJJzNQ, TRANS7indonesia, TRANS7 OFFICIAL, 2014-09-04, entertainmentIndonesia, 64396, 19700000, 9374679403, N/A
UCqsS8fU6yVxrJr5y_CoUn3w, haertetest, HaerteTest, 2011-09-06, techGermany, 642, 19700000, 2402771602, N/A
UC_TVqp_SyG6j5hG-xVRy95A, theofficialskrillex, Skrillex, 2010-04-06, musicUnited States, 176, 19600000, 5886823853, N/A
UCN9HPn2fq-NL8M5_kp4RWZQ, SiaVideos, Sia, 2007-11-19, musicUnited States, 105, 19600000, 10545046656, N/A
UCF6jRAgCbSanHolKt0Vt6Qw, F6jRAgCbSanHolKt0Vt6Qw, Tekashi 6ix9ine, 2018-04-06, musicUnited States, 25, 19500000, 4756087543, N/A
UCK5Q72Uyo73uRPk8PmM2A3w, K5Q72Uyo73uRPk8PmM2A3w, Genevieve's Playhouse - Learning Videos for Kids, 2016-01-06, filmUnited States, 541, 19500000, 11203079993, N/A
UCuSo4gcgxJRf4Bzu43wwVyg, uSo4gcgxJRf4Bzu43wwVyg, Masha y el Oso, 2016-02-12, filmMexico, 596, 19500000, 7917207286, N/A
UCzoUWqjCbcfWFdOMvoep8FA, zoUWqjCbcfWFdOMvoep8FA, Juan De Dios Pantoja, 2014-06-09, peopleMexico, 1, 19400000, 145038113, N/A
UCT2X19JJaJGUN7mrYuImANQ, AmericasGotTalent, America's Got Talent, 2006-06-29, entertainmentUnited States, 2410, 19400000, 3835874988, N/A
UCAuUUnT6oDeKwE6v1NGQxug, tedtalksdirector, TED, 2006-12-06, techUnited States, 3647, 19400000, 2071399510, N/A
UCqNmJfc7RgMU6hTxOOuCYHQ, qNmJfc7RgMU6hTxOOuCYHQ, Diana Bebe, 2016-11-27, entertainmentUnited States, 352, 19400000, 6322462414, N/A
UCpcsv3Ow-8IhoUGDEfPetsQ, VenusMovies, Venus Movies, 2010-03-15, entertainmentIndia, 2410, 19300000, 5435645358, N/A
UC57XAjJ04TY8gNxOWf-Sy0Q, 57XAjJ04TY8gNxOWf-Sy0Q, 5-Minute Crafts PLAY, 2017-10-30, howtoUnited States, 3220, 19200000, 4758909126, N/A
UCWwWOFsW68TqXE-HZLC3WIA, WwWOFsW68TqXE-HZLC3WIA, The ACE Family, 2016-01-10, peopleUnspecified, 597, 19000000, 4238674073, N/A
UCilwZiBBfI9X6yiZRzWty8Q, oRugrat, FaZe Rug, 2012-07-12, entertainmentUnited States, 1787, 19100000, 4502777551, N/A
UCmv1CLT6ZcFdTJMHxaR9XeA, PTXOFFICIAL, PTXofficial, 2011-09-10, musicUnited States, 279, 19000000, 5213934419, N/A
UCC-RHF_77zQdKcA75hr5oTQ, FGTeeV, FGTeeV, 2013-05-24, gamesUnited States, 1461, 18900000, 19733611785, N/A
UCPHjpfnnGklkRBBTd0k6aHg, aviciideo, Avicii, 2009-10-28, musicSweden, 148, 18900000, 8327418874, N/A
UCDPM_n1atn2ijUwHd0NNRQw, coldplayvevo, Coldplay, 2010-01-03, musicUnited Kingdom, 267, 18800000, 12325227152, N/A
UCU_yU4xGT9hrVFo6euH8LLw, slivkichanel, SlivkiShow, 2012-12-11, entertainmentUkraine, 369, 18800000, 3809562689, N/A
UCUAL--p3qAa27luR0IYbjZA, rossbollinger, Pencilmation, 2007-02-01, filmUnited States, 887, 18800000, 9794104601, N/A
UCopY0NAzASqmD6eVaRj2TFQ, WHBBP, White Hill Music, 2014-03-23, musicIndia, 4290, 18700000, 7618302008, N/A
UCw1SQ6QRRtfAhrN_cjkrOgA, w1SQ6QRRtfAhrN_cjkrOgA, LazarBeam, 2015-01-04, gamesAustralia, 1225, 18700000, 7278992734, N/A
UC5xAPCVizxOfnMECMXkal2Q, 5xAPCVizxOfnMECMXkal2Q, Baim Paula, 2016-06-04, entertainmentIndonesia, 1386, 18700000, 3205743794, N/A
UC03RvJoIhm_fMwlUpm9ZvFw, 03RvJoIhm_fMwlUpm9ZvFw, Crafty Panda, 2017-12-03, howtoUnited States, 408, 18700000, 5228636986, N/A
UCYLlkv4hivYJlOk6Lo-RHNQ, Hamaarbhojiwood, Wave Music Bhojpuri, 2014-08-10, musicIndia, 20743, 18600000, 10701896768, N/A
UC6E2mP01ZLH_kbAyeazCNdg, BreakingTrail, Brave Wilderness, 2014-09-08, animalsUnited States, 667, 18600000, 4006303028, N/A
UCGnjeahCJW1AF34HBmQTJ-Q, shakiravevo, shakiraVEVO, 2009-09-02, musicUnited States, 170, 18600000, 19815093635, N/A
UC4LHNX8d8RqnDX0OezgmCTg, TheWillyrex, TheWillyrex, 2011-01-26, gamesSpain, 6200, 18600000, 6718810037, N/A
UCq3zaHCaZtb3TtNwwz0PK2w, DisneyChannelLA, Disney, 2007-12-12, entertainmentArgentina, 7543, 18500000, 17503703057, N/A
UCIvaYmXn910QMdemBG3v1pQ, zeenews, Zee News, 2007-06-19, newsIndia, 120603, 18500000, 5594901978, N/A
UCX_uPA_dGf7wXjuMEaSKLJA, adityacinema, Aditya Movies, 2012-02-23, filmIndia, 4027, 18500000, 6414301586, N/A
UCNApqoVYJbYSrni4YsbXzyQ, adityamusic, Aditya Music, 2008-05-01, musicIndia, 17748, 18400000, 14294010345, N/A
UCw0ry7cLRUnq3Oaszlhgqfg, w0ry7cLRUnq3Oaszlhgqfg, DLS News, 2017-07-05, newsIndia, 2242, 18400000, 1686133616, N/A
UCHN9P-CQVBQ1ba8o1NQJVCA, HN9P-CQVBQ1ba8o1NQJVCA, Super JoJo - Nursery Rhymes, 2019-05-31, educationUnited States, 280, 18500000, 10759684637, N/A
UCx8Z14PpntdaxCt2hakbQLQ, x8Z14PpntdaxCt2hakbQLQ, The Lallantop, 2015-03-23, newsIndia, 25750, 18300000, 5946472205, N/A
UCj-SWZSE0AmotGSQ3apROHw, Powerkids, PowerKids, 2014-08-06, filmIreland, 1185, 18300000, 8817061002, N/A
UCY1kMZp36IQSyNx_9h4mpCg, onemeeeliondollars, Mark Rober, 2011-10-20, techUnited States, 97, 18300000, 2116780006, N/A
UC7Pq3Ko42YpkCB_Q4E981jw, 7Pq3Ko42YpkCB_Q4E981jw, Kids TV - Nursery Rhymes And Baby Songs, 2013-08-30, educationUnited States, 3042, 18300000, 10110144619, N/A
UCmh5gdwCx6lN7gEC20leNVA, mh5gdwCx6lN7gEC20leNVA, David Dobrik, 2014-12-19, peopleUnited States, 473, 18300000, 5909955156, N/A
UCIPPMRA040LQr5QPyJEbmXA, IPPMRA040LQr5QPyJEbmXA, MrBeast Gaming, 2020-04-07, gamesUnited States, 106, 18300000, 2331204097, N/A
UCCrw5RBWF9i8VPt4IxL8IsQ, Crw5RBWF9i8VPt4IxL8IsQ, Goldmines, 2015-09-12, filmIndia, 707, 18200000, 1802891401, N/A
UC4hGmH5sABOA70D4fGb8qNQ, 4hGmH5sABOA70D4fGb8qNQ, Frost Diamond, 2014-01-22, gamesIndonesia, 1545, 18200000, 3567656138, N/A
UCy_rxpSt8DMagOUFA9Q-t1A, y_rxpSt8DMagOUFA9Q-t1A, BabyBus - Canciones Infantiles & Cuentos, 2018-03-19, educationMexico, 746, 18100000, 9554834629, N/A
UCy7whoHQXzhYxp9AQmrPFVw, y7whoHQXzhYxp9AQmrPFVw, Totoykids, 2014-12-02, filmBrazil, 494, 18000000, 6899772151, N/A
UC0VOyT2OCBKdQhF3BAbZ-1g, arianagrandevevo, ArianaGrandeVevo, 2010-10-21, musicUnited States, 135, 18000000, 16715103857, N/A
UCrreHSUa5rnuCVDeO8dX4eA, PeppaLatinoAmericano, Peppa Pig Español Latino - Canal Oficial, 2014-07-28, filmUnited Kingdom, 757, 18000000, 5367457605, N/A
UCwppdrjsBPAZg5_cUwQjfMQ, charliesvlogs, Charlie Puth, 2009-09-09, musicUnited States, 104, 18000000, 7332148671, N/A
UC-J-KZfRV8c13fOCkhXdLiQ, DuaLipa1, Dua Lipa, 2011-02-05, musicUnited Kingdom, 153, 18000000, 7492491071, N/A
UCsTcErHg8oDvUnTzoqsYeNw, unboxtherapy, Unbox Therapy, 2010-12-21, techCanada, 1924, 17900000, 4049153792, N/A
UCa6vGFO9ty8v5KZJXQxdhaw, JimmyKimmelLive, Jimmy Kimmel Live, 2006-09-20, entertainmentUnited States, 5275, 17900000, 11327573653, N/A
UChOPyo-uWLVi5uO53mSBX-w, hOPyo-uWLVi5uO53mSBX-w, Noor Stars, 2014-04-24, entertainmentUnited Arab Emirates, 566, 17900000, 2284953266, N/A
UCIjYyZxkFucP_W-tmXg_9Ow, icreateddisco, Calvin Harris, 2007-02-11, musicUnited Kingdom, 71, 17800000, 13527192042, N/A
UCbD8EppRX3ZwJSou-TVo90A, mnet, Mnet K-POP, 2006-03-09, entertainmentKorea, 23868, 17800000, 12126411249, N/A
UCZU9T1ceaOgwfLRq7OKFU4Q, linkinparktv, Linkin Park, 2006-11-28, musicUnited States, 588, 17800000, 10096054909, N/A
UCu6oyJJ6PlkeNNv6n26ZNyA, u6oyJJ6PlkeNNv6n26ZNyA, Troom Troom Es, 2016-02-05, howtoUnspecified, 2115, 17800000, 6404008036, N/A
UCHDeuavvkVwDyJgRFVfbpXA, HDeuavvkVwDyJgRFVfbpXA, JukiLop, 2017-09-15, peopleMexico, 85, 17800000, 1387449032, N/A
UCrFiA0hztL9e8zTi_qBuW4w, eeoneguy, EeOneGuy, 2013-03-19, entertainmentUnited States, 338, 17700000, 3736528055, N/A
UC_hSjGOO67A6gIDUcyuv_8A, _hSjGOO67A6gIDUcyuv_8A, Infinite, 2014-08-21, entertainmentUnited States, 1351, 17700000, 3589714674, N/A
UCxSz6JVYmzVhtkraHWZC7HQ, xSz6JVYmzVhtkraHWZC7HQ, Liza Koshy, 2013-09-02, entertainmentUnited States, 175, 17700000, 2508434597, N/A
UCgtNC51EUSgcZ6kKyVoPxKA, BeckyGOfficial, Becky G, 2011-09-06, musicUnited States, 63, 17700000, 7906395357, N/A
UC6pjHMC4QXMi4llCCjtDXWg, 6pjHMC4QXMi4llCCjtDXWg, Lil pump, 2015-10-15, musicUnspecified, 43, 17700000, 3886180610, N/A
UCi9cDo6239RAzPpBZO9y5SA, i9cDo6239RAzPpBZO9y5SA, Lele Pons, 2015-09-19, comedyUnited States, 136, 17700000, 4617575059, N/A
UCpVm7bg6pXKo1Pr6k5kxG9A, NationalGeographic, National Geographic, 2006-05-07, entertainmentUnited States, 9589, 17600000, 4516878217, N/A
UC9trsD1jCTXXtN3xIOIU8gg, 9trsD1jCTXXtN3xIOIU8gg, WB Kids, 2015-03-31, filmUnited States, 1386, 17600000, 6931060591, N/A
UCfRNJiafEm1LBBGFTTq4cXw, fRNJiafEm1LBBGFTTq4cXw, GEN HALILINTAR, 2015-03-04, entertainmentIndonesia, 748, 17700000, 2578659507, N/A
UCtylTUUVIGY_i5afsQYeBZA, GooodLifeFilms, Lyrical Lemonade, 2013-03-25, entertainmentUnited States, 382, 17600000, 7820626885, N/A
UCIEv3lZ_tNXHzL3ox-_uUGQ, gordonramsay, Gordon Ramsay, 2006-04-29, entertainmentUnited Kingdom, 1035, 17600000, 3197688502, N/A
UCtm3DGXkWqAUQZMHl97SVxA, tm3DGXkWqAUQZMHl97SVxA, Diana Play, 2019-02-01, entertainmentUnited States, 343, 17600000, 7389411446, N/A
UCYVinkwSX7szARULgYpvhLw, Matroix, Ali-A, 2006-09-13, gamesUnited Kingdom, 3656, 17500000, 5503771513, N/A
UCLp8RBhQHu9wSsq62j_Md6A, luisfonsivevo, LuisFonsiVEVO, 2009-05-12, musicUnited States, 81, 17400000, 13013650172, N/A
UCEUf_uUDUfJJ3XfgwOxm-0A, DanielSaboya, Dan-Sa / Daniel Saboya, 2007-09-22, musicBrazil, 1249, 17400000, 5664890335, N/A
UCXooz9whNJZBRTHi9AqdjPw, gusttavolimaoficial, Gusttavo Lima Oficial, 2010-11-09, musicBrazil, 293, 17400000, 8932869790, N/A
UCfaZw8XH_zmAVkBst_MPD6w, faZw8XH_zmAVkBst_MPD6w, CKN Toys, 2015-03-28, entertainmentAustralia, 763, 17300000, 17176343495, N/A
UCZkURf9tDolFOeuw_4RD7XQ, therealdemilovato, Demi Lovato, 2008-01-30, musicUnited States, 237, 17300000, 5932073321, N/A
UCpGdL9Sn3Q5YWUH2DVUW1Ug, PopularMMOS, PopularMMOs, 2012-04-17, gamesUnited States, 4676, 17300000, 14269574103, N/A
UCNhqvQMXIgRfjAGmxQqdNRw, rotanaaudio, Rotana, 2012-01-10, musicSaudi Arabia, 7757, 17200000, 12645629033, N/A
UCD1Em4q90ZUK2R5HKesszJg, OfficialClashOfClans, Clash of Clans, 2013-01-31, gamesUnited States, 459, 17200000, 2990335091, N/A
UCe_Fx4EZAgKjDz0aQ_Y7hSA, Gottalentglobal, Got Talent Global, 2013-01-31, entertainmentUnited Kingdom, 1987, 17200000, 6372322897, N/A
UCe9JSDmyqNgA_l2BzGHq1Ug, Harpalgeo, HAR PAL GEO, 2008-01-02, entertainmentPakistan, 21900, 17300000, 10952592561, N/A
UCxMAbVFmxKUVGAll0WVGpFw, xMAbVFmxKUVGAll0WVGpFw, Cardi B, 2016-12-01, musicUnspecified, 54, 17200000, 6055646918, N/A
UCzI7wZyqk7jpXWT_MILjepw, zI7wZyqk7jpXWT_MILjepw, Paulo Londra, 2016-08-08, musicArgentina, 41, 17200000, 5253984321, N/A
UCyxbZF7_PK4nLiexj0kkCNg, Romeo, Romeo Santos, 2005-10-07, musicUnited States, 26, 17100000, 12196067054, N/A
UC4PooiX37Pld1T8J5SYT-SQ, rhettandlink2, Good Mythical Morning, 2008-09-17, entertainmentUnited States, 2674, 17100000, 7207963648, N/A
UCHwBjRoGO1V-H8QYXjSVHkQ, HwBjRoGO1V-H8QYXjSVHkQ, Gaby and Alex, 2012-10-06, entertainmentUnited Kingdom, 347, 17100000, 7794290859, N/A
UCYqOeAXJm8yV9sJ8Ud3cR7A, newafi2013, Indosiar, 2013-09-23, entertainmentIndonesia, 53879, 17100000, 9374210876, N/A
UClkRzsdvg7_RKVhwDwiDZOA, jflamusic, JFlaMusic, 2011-08-22, musicKorea, 278, 17100000, 3344080111, N/A
UCV4XcEqBswMCryorV_gNENw, turmadamonicatv, Turma da Mônica, 2012-07-30, filmBrazil, 1061, 17000000, 11911906998, N/A
UCCI5Xsd_gCbZb9eTeOf9FdQ, CI5Xsd_gCbZb9eTeOf9FdQ, Like Nastya Vlog, 2016-01-14, peopleRussian Federation, 268, 17000000, 6851832087, N/A
UCke6I9N4KfC968-yRcd5YRg, SSundee, SSundee, 2009-11-28, gamesUnited States, 2704, 17000000, 8501853113, N/A
UC3zVeAaoPEN1Tu25dW3G2Ig, sonotekvideo, Sonotek, 2011-01-11, musicIndia, 8294, 16900000, 6368160655, N/A
UC70Dib4MvFfT1tU6MqeyHpQ, prestonplayz, Preston, 2012-07-04, entertainmentUnited States, 3735, 16900000, 5311027773, N/A
UC6nSFpj9HTCZ5t-N3Rm3-HA, VSauce, Vsauce, 2007-07-30, techUnited Kingdom, 377, 16900000, 2076391496, N/A
UCIQPHl1WKKTt9KkWyo_JNig, IQPHl1WKKTt9KkWyo_JNig, INCRÍVEL, 2017-06-20, peopleBrazil, 4352, 16900000, 2528686289, N/A
UCbAiIkPobUFy71zlmwVw3jw, fatosdesconhecidos, Fatos Desconhecidos, 2013-09-26, entertainmentBrazil, 3972, 16900000, 2621004854, N/A
UCs570zdFq_NNA5OcV8chnHw, Goldmineshindi, Goldmines Movies, 2013-11-22, filmIndia, 1898, 16900000, 3375028617, N/A
UCu7Hg0f3rxqZ6qs-188ZbjQ, u7Hg0f3rxqZ6qs-188ZbjQ, Goldmines Dishoom, 2016-11-26, filmUnspecified, 1791, 16800000, 4559967615, N/A
UC3I1iohrGzxep0p8r1Osw3w, 3I1iohrGzxep0p8r1Osw3w, Like Nastya AE, 2018-12-19, entertainmentUnited States, 393, 16800000, 7511100095, N/A
UCEWHPFNilsT0IfQfutVzsag, portadosfundos, Porta dos Fundos, 2012-03-12, entertainmentBrazil, 1653, 16800000, 6463186836, N/A
UCCEmjNPpJYhGDgaEqeeA4HA, Thegrefg, TheGrefg, 2012-01-30, gamesSpain, 3033, 16800000, 5332448007, N/A
UCKyU-wd-KY4PMOcOpPQgQcw, telenovelatelevisa, Tlnovelas, 2013-04-03, entertainmentMexico, 21574, 16900000, 9858768958, N/A
UC_W0_Nv-3rxpWVvosddhrPw, kidstvsongs, Doggy Doggy Cartoons, 2012-12-11, entertainmentSpain, 3903, 16800000, 6324205503, N/A
UCJZ5gFXzSZ9i-R1HEnS8U_A, JZ5gFXzSZ9i-R1HEnS8U_A, Stubborn Facts, 2016-09-05, entertainmentIndia, 309, 16700000, 1265067295, N/A
UCMNmwqCtCSpftrbvR3KkHDA, aynakoitsroi, Guava Juice, 2006-07-18, entertainmentUnited States, 1619, 16700000, 8129296181, N/A
UCUtZaxDF3hD5VK4xRYFBePQ, BritainsGotTalent09, Britain's Got Talent, 2008-04-12, entertainmentUnited Kingdom, 3037, 16700000, 9435483923, N/A
UCzVIrPfZBE-XkBISBybMBLA, werevertumorro, Werevertumorro, 2007-02-28, entertainmentMexico, 1047, 16700000, 2794329737, N/A
UC8rNKrqBxJqL9izOOMxBJtw, willyrex, Willyrex, 2009-08-09, gamesSpain, 5693, 16700000, 4423025268, N/A
UC-F6LZSWz34xKknY8NNCzgQ, PDKFilms, PDK Films, 2009-07-21, entertainmentUnited States, 107, 16700000, 3391493800, N/A
